"po_id";"po_date";"vendor_id";"vendor_name";"vendor_location";"vendor_rating";"item_id";"item_name";"category";"qty_ordered";"qty_received";"unit_cost";"expected_delivery_date";"delivery_date";"lead_time_days";"on_time";"return_qty";"defect_flag";"invoice_amount";"grn_date";"invoice_status";"purchase_type"
"PO00422";"2025-04-01";"V035";"Vendor I_35";"Kolkata";4.91;"I0005";"Item_5";"Chemicals";196;196;1069.2;"2025-04-04";"2025-04-05";4;0;0;0;209563.2;"2025-04-07";"Pending";"Spot"
"PO00423";"2025-07-23";"V037";"Vendor K_37";"Delhi";3.26;"I0129";"Item_129";"Packaging";165;165;1599.79;"2025-08-01";"2025-08-01";9;1;0;0;263965.35;"2025-08-02";"Disputed";"Regular"
"PO00424";"2023-01-31";"V050";"Vendor X_50";"Ahmedabad";2.96;"I0072";"Item_72";"Electronics";30;30;1819.02;"2023-02-19";"2023-02-18";18;1;0;0;54570.6;"2023-02-19";"Disputed";"Regular"
"PO00425";"2023-06-13";"V007";"Vendor G_7";"Delhi";2.65;"I0064";"Item_64";"Packaging";337;337;1423.05;"2023-06-23";"2023-06-23";10;1;0;0;479567.85;"2023-06-25";"Posted";"Regular"
"PO00426";"2024-08-12";"V025";"Vendor Y_25";"Jaipur";3.64;"I0091";"Item_91";"Raw Material";479;479;1824.01;"2024-08-23";"2024-09-02";21;0;0;0;873700.79;"2024-09-02";"Posted";"Consignment"
"PO00427";"2023-11-22";"V048";"Vendor V_48";"Pune";3.8;"I0179";"Item_179";"Raw Material";184;184;1718.7;"2023-11-30";"2023-11-22";0;1;5;1;316240.8;"2023-11-23";"Disputed";"Consignment"
"PO00428";"2023-05-26";"V037";"Vendor K_37";"Delhi";3.26;"I0049";"Item_49";"Raw Material";429;429;65.76;"2023-06-05";"2023-06-11";16;0;0;0;28211.04;"2023-06-12";"Disputed";"Spot"
"PO00429";"2023-06-29";"V032";"Vendor F_32";"Chennai";2.93;"I0010";"Item_10";"Electronics";47;8;694.51;"2023-07-07";"2023-07-05";6;1;0;0;5556.08;"2023-07-07";"Pending";"Regular"
"PO00430";"2023-12-06";"V040";"Vendor N_40";"Kolkata";3.6;"I0052";"Item_52";"Finished Goods";413;367;1406.99;"2023-12-27";"2023-12-23";17;1;0;0;516365.33;"2023-12-24";"Posted";"Regular"
"PO00431";"2023-06-01";"V038";"Vendor L_38";"Pune";2.74;"I0181";"Item_181";"Chemicals";470;462;1667.76;"2023-06-17";"2023-06-22";21;0;0;0;770505.12;"2023-06-23";"Posted";"Spot"
"PO00432";"2024-12-22";"V043";"Vendor Q_43";"Chennai";2.59;"I0102";"Item_102";"Raw Material";301;281;503.37;"2025-01-06";"2025-01-01";10;1;0;0;141446.97;"2025-01-01";"Disputed";"Spot"
"PO00433";"2025-03-21";"V041";"Vendor O_41";"Kolkata";2.81;"I0125";"Item_125";"Chemicals";333;333;1158.1;"2025-04-05";"2025-04-15";25;0;0;0;385647.3;"2025-04-17";"Disputed";"Consignment"
"PO00434";"2025-03-16";"V023";"Vendor W_23";"Pune";3.23;"I0058";"Item_58";"Packaging";341;341;1595.39;"2025-03-28";"2025-03-29";13;0;0;0;544027.99;"2025-03-30";"Disputed";"Consignment"
"PO00435";"2023-10-29";"V009";"Vendor I_9";"Delhi";4.0;"I0046";"Item_46";"Finished Goods";374;329;864.97;"2023-11-06";"2023-11-14";16;0;0;0;284575.13;"2023-11-15";"Disputed";"Regular"
"PO00436";"2023-07-06";"V039";"Vendor M_39";"Delhi";4.21;"I0082";"Item_82";"Raw Material";472;472;424.4;"2023-07-22";"2023-07-18";12;1;0;0;200316.8;"2023-07-20";"Disputed";"Regular"
"PO00437";"2025-08-17";"V032";"Vendor F_32";"Chennai";2.93;"I0037";"Item_37";"Packaging";170;170;1532.69;"2025-08-29";"2025-08-26";9;1;0;0;260557.3;"2025-08-27";"Posted";"Consignment"
"PO00438";"2025-06-25";"V006";"Vendor F_6";"Bengaluru";2.89;"I0182";"Item_182";"Packaging";344;344;888.53;"2025-07-14";"2025-07-18";23;0;0;0;305654.32;"2025-07-19";"Posted";"Spot"
"PO00439";"2023-08-03";"V016";"Vendor P_16";"Hyderabad";2.96;"I0178";"Item_178";"Finished Goods";35;35;736.42;"2023-08-19";"2023-08-27";24;0;0;0;25774.7;"2023-08-29";"Posted";"Regular"
"PO00440";"2024-01-31";"V029";"Vendor C_29";"Bengaluru";3.98;"I0188";"Item_188";"Electronics";215;215;56.32;"2024-02-10";"2024-02-08";8;1;0;0;12108.8;"2024-02-09";"Pending";"Spot"
"PO00441";"2024-07-13";"V025";"Vendor Y_25";"Jaipur";3.64;"I0026";"Item_26";"Finished Goods";425;425;1511.12;"2024-07-28";"2024-08-04";22;0;0;0;642226.0;"2024-08-06";"Disputed";"Regular"
"PO00442";"2023-06-16";"V029";"Vendor C_29";"Bengaluru";3.98;"I0019";"Item_19";"Electronics";410;410;159.8;"2023-06-25";"2023-07-01";15;0;0;0;65518.0;"2023-07-02";"Pending";"Regular"
"PO00443";"2023-03-17";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0044";"Item_44";"Packaging";455;455;1289.21;"2023-04-06";"2023-04-17";31;0;0;0;586590.55;"2023-04-19";"Posted";"Spot"
"PO00444";"2024-08-31";"V040";"Vendor N_40";"Kolkata";3.6;"I0124";"Item_124";"Chemicals";361;319;495.02;"2024-09-14";"2024-09-20";20;0;0;0;157911.38;"2024-09-21";"Posted";"Regular"
"PO00445";"2023-04-14";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0053";"Item_53";"Raw Material";499;454;564.66;"2023-04-30";"2023-04-29";15;1;0;0;256355.64;"2023-05-01";"Disputed";"Spot"
"PO00446";"2024-11-07";"V019";"Vendor S_19";"Mumbai";3.58;"I0077";"Item_77";"Finished Goods";122;96;1502.54;"2024-11-15";"2024-11-07";0;1;0;0;144243.84;"2024-11-08";"Posted";"Regular"
"PO00447";"2024-01-05";"V001";"Vendor A_1";"Delhi";3.44;"I0110";"Item_110";"Spare Parts";45;45;1432.62;"2024-01-20";"2024-01-21";16;0;0;0;64467.9;"2024-01-23";"Pending";"Regular"
"PO00448";"2023-04-10";"V002";"Vendor B_2";"Mumbai";4.88;"I0053";"Item_53";"Raw Material";88;88;586.13;"2023-04-18";"2023-04-16";6;1;0;0;51579.44;"2023-04-17";"Posted";"Spot"
"PO00449";"2025-03-14";"V026";"Vendor Z_26";"Lucknow";4.46;"I0121";"Item_121";"Electronics";251;251;1516.02;"2025-03-19";"2025-03-24";10;0;0;0;380521.02;"2025-03-26";"Disputed";"Spot"
"PO00450";"2023-07-09";"V024";"Vendor X_24";"Hyderabad";3.42;"I0098";"Item_98";"Chemicals";190;190;1106.09;"2023-07-21";"2023-07-23";14;0;0;0;210157.1;"2023-07-24";"Pending";"Spot"
"PO00451";"2023-08-20";"V018";"Vendor R_18";"Lucknow";3.81;"I0145";"Item_145";"Raw Material";32;25;737.06;"2023-09-06";"2023-09-05";16;1;0;0;18426.5;"2023-09-06";"Disputed";"Spot"
"PO00452";"2025-02-13";"V038";"Vendor L_38";"Pune";2.74;"I0059";"Item_59";"Electronics";284;259;497.21;"2025-03-02";"2025-03-09";24;0;0;0;128777.39;"2025-03-10";"Disputed";"Consignment"
"PO00453";"2025-06-06";"V031";"Vendor E_31";"Kolkata";4.02;"I0147";"Item_147";"Spare Parts";452;452;1313.88;"2025-06-19";"2025-06-19";13;1;0;0;593873.76;"2025-06-20";"Disputed";"Regular"
"PO00454";"2024-05-29";"V037";"Vendor K_37";"Delhi";3.26;"I0133";"Item_133";"Chemicals";410;410;2092.91;"2024-06-13";"2024-06-09";11;1;0;0;858093.1;"2024-06-09";"Posted";"Spot"
"PO00455";"2023-06-27";"V011";"Vendor K_11";"Pune";2.55;"I0055";"Item_55";"Chemicals";414;411;1989.2;"2023-07-12";"2023-07-03";6;1;0;0;817561.2;"2023-07-05";"Pending";"Regular"
"PO00456";"2025-04-22";"V041";"Vendor O_41";"Kolkata";2.81;"I0038";"Item_38";"Spare Parts";428;428;1409.44;"2025-05-07";"2025-05-17";25;0;0;0;603240.32;"2025-05-19";"Posted";"Regular"
"PO00457";"2024-02-02";"V036";"Vendor J_36";"Delhi";4.52;"I0102";"Item_102";"Raw Material";283;283;499.92;"2024-02-04";"2024-02-04";2;1;0;0;141477.36;"2024-02-05";"Posted";"Consignment"
"PO00458";"2024-09-30";"V038";"Vendor L_38";"Pune";2.74;"I0134";"Item_134";"Finished Goods";401;401;1790.16;"2024-10-17";"2024-10-19";19;0;0;0;717854.16;"2024-10-19";"Disputed";"Consignment"
"PO00459";"2024-08-19";"V049";"Vendor W_49";"Delhi";3.87;"I0026";"Item_26";"Finished Goods";474;424;1520.45;"2024-08-28";"2024-08-31";12;0;0;0;644670.8;"2024-09-01";"Disputed";"Spot"
"PO00460";"2025-06-17";"V027";"Vendor A_27";"Chennai";3.0;"I0068";"Item_68";"Electronics";197;197;376.87;"2025-06-30";"2025-06-25";8;1;0;0;74243.39;"2025-06-26";"Posted";"Regular"
"PO00461";"2023-10-10";"V026";"Vendor Z_26";"Lucknow";4.46;"I0037";"Item_37";"Packaging";317;317;1593.52;"2023-10-21";"2023-10-13";3;1;0;0;505145.84;"2023-10-13";"Pending";"Spot"
"PO00462";"2024-12-08";"V016";"Vendor P_16";"Hyderabad";2.96;"I0013";"Item_13";"Raw Material";382;382;1775.2;"2024-12-17";"2024-12-20";12;0;0;0;678126.4;"2024-12-21";"Posted";"Spot"
"PO00463";"2025-04-17";"V020";"Vendor T_20";"Ahmedabad";3.23;"I0080";"Item_80";"Chemicals";144;144;981.86;"2025-05-01";"2025-05-10";23;0;0;0;141387.84;"2025-05-12";"Posted";"Regular"
"PO00464";"2023-05-18";"V020";"Vendor T_20";"Ahmedabad";3.23;"I0191";"Item_191";"Raw Material";227;227;1602.24;"2023-05-28";"2023-06-01";14;0;0;0;363708.48;"2023-06-03";"Pending";"Consignment"
"PO00465";"2024-10-23";"V006";"Vendor F_6";"Bengaluru";2.89;"I0049";"Item_49";"Raw Material";227;200;68.91;"2024-10-31";"2024-10-24";1;1;0;0;13782.0;"2024-10-26";"Pending";"Regular"
"PO00466";"2024-06-11";"V011";"Vendor K_11";"Pune";2.55;"I0017";"Item_17";"Finished Goods";160;160;259.85;"2024-06-29";"2024-06-27";16;1;0;0;41576.0;"2024-06-29";"Disputed";"Regular"
"PO00467";"2023-06-27";"V013";"Vendor M_13";"Mumbai";4.58;"I0052";"Item_52";"Finished Goods";429;426;1466.53;"2023-07-04";"2023-06-27";0;1;0;0;624741.78;"2023-06-28";"Disputed";"Regular"
"PO00468";"2023-10-08";"V024";"Vendor X_24";"Hyderabad";3.42;"I0119";"Item_119";"Chemicals";259;259;97.21;"2023-10-22";"2023-10-28";20;0;0;0;25177.39;"2023-10-30";"Posted";"Regular"
"PO00469";"2024-01-17";"V032";"Vendor F_32";"Chennai";2.93;"I0153";"Item_153";"Spare Parts";229;198;320.85;"2024-02-07";"2024-02-02";16;1;0;0;63528.3;"2024-02-03";"Pending";"Regular"
"PO00470";"2025-05-07";"V017";"Vendor Q_17";"Ahmedabad";3.26;"I0192";"Item_192";"Raw Material";426;426;1623.91;"2025-05-14";"2025-05-22";15;0;0;0;691785.66;"2025-05-23";"Posted";"Regular"
"PO00471";"2025-05-24";"V037";"Vendor K_37";"Delhi";3.26;"I0200";"Item_200";"Packaging";495;495;1858.19;"2025-06-07";"2025-06-02";9;1;0;0;919804.05;"2025-06-02";"Disputed";"Regular"
"PO00472";"2023-10-03";"V042";"Vendor P_42";"Lucknow";3.74;"I0105";"Item_105";"Finished Goods";263;213;1960.19;"2023-10-13";"2023-10-14";11;0;0;0;417520.47;"2023-10-16";"Posted";"Spot"
"PO00473";"2025-07-22";"V009";"Vendor I_9";"Delhi";4.0;"I0166";"Item_166";"Finished Goods";89;89;493.7;"2025-08-10";"2025-08-21";30;0;2;1;43939.3;"2025-08-23";"Pending";"Consignment"
"PO00474";"2024-12-27";"V042";"Vendor P_42";"Lucknow";3.74;"I0071";"Item_71";"Finished Goods";217;217;1667.01;"2025-01-12";"2025-01-16";20;0;0;0;361741.17;"2025-01-17";"Pending";"Regular"
"PO00475";"2024-04-22";"V020";"Vendor T_20";"Ahmedabad";3.23;"I0174";"Item_174";"Raw Material";267;267;690.53;"2024-05-05";"2024-05-13";21;0;0;0;184371.51;"2024-05-13";"Posted";"Consignment"
"PO00476";"2024-11-09";"V024";"Vendor X_24";"Hyderabad";3.42;"I0144";"Item_144";"Raw Material";332;332;1108.75;"2024-11-21";"2024-11-18";9;1;0;0;368105.0;"2024-11-20";"Posted";"Spot"
"PO00477";"2023-03-07";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0071";"Item_71";"Finished Goods";328;328;1755.0;"2023-03-25";"2023-03-29";22;0;0;0;575640.0;"2023-03-31";"Disputed";"Consignment"
"PO00478";"2023-11-02";"V013";"Vendor M_13";"Mumbai";4.58;"I0039";"Item_39";"Spare Parts";265;265;1784.75;"2023-11-07";"2023-11-06";4;1;0;0;472958.75;"2023-11-08";"Pending";"Consignment"
"PO00479";"2023-11-24";"V044";"Vendor R_44";"Mumbai";4.77;"I0036";"Item_36";"Packaging";370;338;623.24;"2023-11-30";"2023-11-29";5;1;0;0;210655.12;"2023-11-30";"Pending";"Spot"
"PO00480";"2024-02-02";"V048";"Vendor V_48";"Pune";3.8;"I0010";"Item_10";"Electronics";299;299;602.31;"2024-02-20";"2024-02-24";22;0;0;0;180090.69;"2024-02-24";"Pending";"Consignment"
"PO00481";"2024-12-31";"V015";"Vendor O_15";"Hyderabad";2.95;"I0176";"Item_176";"Packaging";274;274;569.63;"2025-01-15";"2025-01-18";18;0;0;0;156078.62;"2025-01-20";"Pending";"Consignment"
"PO00482";"2023-11-04";"V011";"Vendor K_11";"Pune";2.55;"I0169";"Item_169";"Electronics";449;449;1271.99;"2023-11-24";"2023-11-27";23;0;0;0;571123.51;"2023-11-28";"Posted";"Consignment"
"PO00483";"2023-09-22";"V047";"Vendor U_47";"Delhi";3.28;"I0144";"Item_144";"Raw Material";391;391;1124.47;"2023-10-10";"2023-10-08";16;1;0;0;439667.77;"2023-10-09";"Disputed";"Regular"
"PO00484";"2023-08-16";"V023";"Vendor W_23";"Pune";3.23;"I0058";"Item_58";"Packaging";382;382;1460.8;"2023-09-06";"2023-09-15";30;0;0;0;558025.6;"2023-09-16";"Pending";"Spot"
"PO00485";"2024-08-22";"V019";"Vendor S_19";"Mumbai";3.58;"I0119";"Item_119";"Chemicals";436;432;82.51;"2024-08-29";"2024-08-22";0;1;0;0;35644.32;"2024-08-24";"Disputed";"Consignment"
"PO00486";"2023-03-14";"V031";"Vendor E_31";"Kolkata";4.02;"I0050";"Item_50";"Finished Goods";257;213;192.76;"2023-03-26";"2023-03-15";1;1;0;0;41057.88;"2023-03-16";"Pending";"Regular"
"PO00487";"2025-06-10";"V010";"Vendor J_10";"Lucknow";4.27;"I0036";"Item_36";"Packaging";103;103;617.43;"2025-06-25";"2025-06-24";14;1;0;0;63595.29;"2025-06-25";"Posted";"Spot"
"PO00488";"2025-06-02";"V046";"Vendor T_46";"Ahmedabad";4.16;"I0047";"Item_47";"Raw Material";399;377;1157.97;"2025-06-15";"2025-06-12";10;1;0;0;436554.69;"2025-06-12";"Pending";"Consignment"
"PO00489";"2023-03-01";"V001";"Vendor A_1";"Delhi";3.44;"I0116";"Item_116";"Finished Goods";141;141;1651.27;"2023-03-09";"2023-03-09";8;1;0;0;232829.07;"2023-03-11";"Posted";"Spot"
"PO00490";"2025-03-15";"V049";"Vendor W_49";"Delhi";3.87;"I0200";"Item_200";"Packaging";46;18;1492.65;"2025-03-26";"2025-04-06";22;0;0;0;26867.7;"2025-04-07";"Pending";"Spot"
"PO00491";"2024-01-28";"V001";"Vendor A_1";"Delhi";3.44;"I0010";"Item_10";"Electronics";274;274;644.96;"2024-02-13";"2024-02-18";21;0;0;0;176719.04;"2024-02-18";"Pending";"Consignment"
"PO00492";"2023-07-15";"V002";"Vendor B_2";"Mumbai";4.88;"I0174";"Item_174";"Raw Material";3;3;665.85;"2023-07-20";"2023-07-22";7;0;0;0;1997.55;"2023-07-24";"Pending";"Spot"
"PO00493";"2023-05-13";"V007";"Vendor G_7";"Delhi";2.65;"I0099";"Item_99";"Raw Material";258;258;120.92;"2023-05-29";"2023-05-30";17;0;0;0;31197.36;"2023-05-30";"Pending";"Spot"
"PO00494";"2024-04-11";"V047";"Vendor U_47";"Delhi";3.28;"I0134";"Item_134";"Finished Goods";306;306;1528.85;"2024-04-24";"2024-04-23";12;1;0;0;467828.1;"2024-04-25";"Posted";"Spot"
"PO00495";"2025-07-12";"V032";"Vendor F_32";"Chennai";2.93;"I0092";"Item_92";"Spare Parts";385;359;474.52;"2025-07-27";"2025-07-26";14;1;1;1;170352.68;"2025-07-28";"Posted";"Regular"
"PO00496";"2025-01-21";"V002";"Vendor B_2";"Mumbai";4.88;"I0151";"Item_151";"Packaging";259;259;1190.89;"2025-02-03";"2025-01-29";8;1;0;0;308440.51;"2025-01-31";"Posted";"Spot"
"PO00497";"2025-06-16";"V041";"Vendor O_41";"Kolkata";2.81;"I0066";"Item_66";"Packaging";395;395;1717.91;"2025-06-28";"2025-06-28";12;1;0;1;678574.45;"2025-06-30";"Posted";"Consignment"
"PO00498";"2025-05-06";"V002";"Vendor B_2";"Mumbai";4.88;"I0013";"Item_13";"Raw Material";354;325;1441.5;"2025-05-07";"2025-05-12";6;0;0;0;468487.5;"2025-05-14";"Pending";"Spot"
"PO00499";"2024-12-19";"V010";"Vendor J_10";"Lucknow";4.27;"I0053";"Item_53";"Raw Material";356;356;606.46;"2024-12-31";"2025-01-01";13;0;3;1;215899.76;"2025-01-03";"Posted";"Consignment"
"PO00500";"2024-06-16";"V018";"Vendor R_18";"Lucknow";3.81;"I0160";"Item_160";"Packaging";311;311;335.97;"2024-06-21";"2024-06-18";2;1;0;0;104486.67;"2024-06-18";"Disputed";"Consignment"
"PO00501";"2024-09-24";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0073";"Item_73";"Chemicals";59;59;687.34;"2024-09-29";"2024-10-02";8;0;0;0;40553.06;"2024-10-04";"Posted";"Spot"
"PO00502";"2025-05-01";"V034";"Vendor H_34";"Hyderabad";4.87;"I0052";"Item_52";"Finished Goods";184;184;1301.48;"2025-05-12";"2025-05-12";11;1;0;0;239472.32;"2025-05-12";"Disputed";"Spot"
"PO00503";"2025-07-21";"V014";"Vendor N_14";"Delhi";3.03;"I0177";"Item_177";"Raw Material";478;478;2009.66;"2025-07-31";"2025-07-29";8;1;0;0;960617.48;"2025-07-29";"Disputed";"Regular"
"PO00504";"2025-07-17";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0147";"Item_147";"Spare Parts";343;343;1302.46;"2025-07-24";"2025-07-19";2;1;0;0;446743.78;"2025-07-21";"Posted";"Consignment"
"PO00505";"2025-01-10";"V007";"Vendor G_7";"Delhi";2.65;"I0066";"Item_66";"Packaging";330;330;1927.67;"2025-01-29";"2025-02-14";35;0;0;0;636131.1;"2025-02-15";"Pending";"Spot"
"PO00506";"2023-02-21";"V007";"Vendor G_7";"Delhi";2.65;"I0045";"Item_45";"Electronics";448;429;1365.76;"2023-03-09";"2023-03-13";20;0;0;0;585911.04;"2023-03-15";"Pending";"Spot"
"PO00507";"2025-01-26";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0025";"Item_25";"Electronics";436;436;1232.91;"2025-02-06";"2025-02-17";22;0;0;0;537548.76;"2025-02-17";"Disputed";"Consignment"
"PO00508";"2023-06-24";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0092";"Item_92";"Spare Parts";458;458;446.92;"2023-07-04";"2023-06-24";0;1;0;0;204689.36;"2023-06-26";"Posted";"Spot"
"PO00509";"2025-04-14";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0047";"Item_47";"Raw Material";59;59;944.93;"2025-04-26";"2025-05-08";24;0;0;0;55750.87;"2025-05-09";"Pending";"Consignment"
"PO00510";"2025-05-21";"V031";"Vendor E_31";"Kolkata";4.02;"I0108";"Item_108";"Raw Material";333;333;1485.24;"2025-06-04";"2025-06-16";26;0;0;0;494584.92;"2025-06-16";"Disputed";"Consignment"
"PO00511";"2023-03-02";"V011";"Vendor K_11";"Pune";2.55;"I0027";"Item_27";"Electronics";214;214;1341.97;"2023-03-22";"2023-03-22";20;1;0;0;287181.58;"2023-03-24";"Disputed";"Spot"
"PO00512";"2023-07-05";"V040";"Vendor N_40";"Kolkata";3.6;"I0098";"Item_98";"Chemicals";399;399;997.98;"2023-07-15";"2023-07-10";5;1;5;1;398194.02;"2023-07-12";"Posted";"Spot"
"PO00513";"2025-07-31";"V032";"Vendor F_32";"Chennai";2.93;"I0029";"Item_29";"Electronics";455;455;650.59;"2025-08-19";"2025-08-14";14;1;2;1;296018.45;"2025-08-16";"Pending";"Regular"
"PO00514";"2024-12-22";"V044";"Vendor R_44";"Mumbai";4.77;"I0135";"Item_135";"Spare Parts";393;393;526.34;"2025-01-02";"2024-12-31";9;1;0;0;206851.62;"2024-12-31";"Disputed";"Spot"
"PO00515";"2024-06-15";"V034";"Vendor H_34";"Hyderabad";4.87;"I0177";"Item_177";"Raw Material";359;359;2167.92;"2024-06-23";"2024-06-26";11;0;0;0;778283.28;"2024-06-28";"Posted";"Spot"
"PO00516";"2023-12-21";"V043";"Vendor Q_43";"Chennai";2.59;"I0174";"Item_174";"Raw Material";329;329;730.9;"2024-01-08";"2024-01-08";18;1;0;0;240466.1;"2024-01-10";"Disputed";"Regular"
"PO00517";"2023-01-12";"V042";"Vendor P_42";"Lucknow";3.74;"I0041";"Item_41";"Electronics";259;259;250.87;"2023-01-20";"2023-01-20";8;1;0;0;64975.33;"2023-01-20";"Posted";"Spot"
"PO00518";"2023-11-25";"V016";"Vendor P_16";"Hyderabad";2.96;"I0085";"Item_85";"Packaging";497;497;1975.11;"2023-12-07";"2023-12-14";19;0;0;0;981629.67;"2023-12-16";"Disputed";"Spot"
"PO00519";"2024-02-17";"V016";"Vendor P_16";"Hyderabad";2.96;"I0021";"Item_21";"Packaging";236;236;1674.66;"2024-02-24";"2024-02-25";8;0;0;0;395219.76;"2024-02-25";"Pending";"Spot"
"PO00520";"2023-11-20";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0128";"Item_128";"Finished Goods";382;382;848.09;"2023-12-07";"2023-12-13";23;0;0;0;323970.38;"2023-12-14";"Posted";"Consignment"
"PO00521";"2024-07-16";"V001";"Vendor A_1";"Delhi";3.44;"I0024";"Item_24";"Packaging";406;406;1778.7;"2024-08-01";"2024-07-31";15;1;0;0;722152.2;"2024-08-01";"Disputed";"Consignment"
"PO00522";"2023-07-31";"V042";"Vendor P_42";"Lucknow";3.74;"I0172";"Item_172";"Chemicals";234;234;1152.24;"2023-08-14";"2023-08-09";9;1;0;0;269624.16;"2023-08-09";"Posted";"Spot"
"PO00523";"2023-12-06";"V036";"Vendor J_36";"Delhi";4.52;"I0197";"Item_197";"Finished Goods";318;318;937.94;"2023-12-19";"2023-12-16";10;1;0;0;298264.92;"2023-12-17";"Disputed";"Spot"
"PO00524";"2023-04-27";"V007";"Vendor G_7";"Delhi";2.65;"I0195";"Item_195";"Chemicals";338;338;45.73;"2023-05-10";"2023-05-08";11;1;0;0;15456.74;"2023-05-10";"Pending";"Consignment"
"PO00525";"2024-06-18";"V024";"Vendor X_24";"Hyderabad";3.42;"I0180";"Item_180";"Chemicals";55;44;1146.04;"2024-07-02";"2024-07-07";19;0;0;0;50425.76;"2024-07-09";"Disputed";"Consignment"
"PO00526";"2024-02-24";"V007";"Vendor G_7";"Delhi";2.65;"I0066";"Item_66";"Packaging";313;305;1562.17;"2024-03-18";"2024-03-12";17;1;0;0;476461.85;"2024-03-13";"Posted";"Spot"
"PO00527";"2025-04-24";"V013";"Vendor M_13";"Mumbai";4.58;"I0184";"Item_184";"Packaging";174;147;866.39;"2025-05-05";"2025-05-06";12;0;0;0;127359.33;"2025-05-08";"Disputed";"Consignment"
"PO00528";"2023-05-07";"V050";"Vendor X_50";"Ahmedabad";2.96;"I0116";"Item_116";"Finished Goods";235;235;1674.86;"2023-05-21";"2023-05-24";17;0;0;0;393592.1;"2023-05-24";"Pending";"Regular"
"PO00529";"2024-06-27";"V048";"Vendor V_48";"Pune";3.8;"I0013";"Item_13";"Raw Material";284;284;1900.16;"2024-07-13";"2024-07-22";25;0;0;0;539645.44;"2024-07-23";"Disputed";"Regular"
"PO00530";"2024-12-09";"V038";"Vendor L_38";"Pune";2.74;"I0045";"Item_45";"Electronics";375;375;1389.47;"2024-12-23";"2024-12-29";20;0;0;0;521051.25;"2024-12-31";"Disputed";"Consignment"
"PO00531";"2025-06-22";"V021";"Vendor U_21";"Hyderabad";4.03;"I0130";"Item_130";"Chemicals";452;452;254.93;"2025-07-03";"2025-07-01";9;1;0;0;115228.36;"2025-07-03";"Posted";"Spot"
"PO00532";"2024-02-12";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0076";"Item_76";"Spare Parts";232;232;867.01;"2024-02-28";"2024-03-01";18;0;0;0;201146.32;"2024-03-03";"Disputed";"Consignment"
"PO00533";"2024-06-08";"V020";"Vendor T_20";"Ahmedabad";3.23;"I0180";"Item_180";"Chemicals";281;281;1106.23;"2024-06-18";"2024-06-22";14;0;0;0;310850.63;"2024-06-24";"Disputed";"Regular"
"PO00534";"2023-07-25";"V014";"Vendor N_14";"Delhi";3.03;"I0160";"Item_160";"Packaging";366;366;365.47;"2023-08-08";"2023-08-16";22;0;0;0;133762.02;"2023-08-18";"Posted";"Consignment"
"PO00535";"2024-10-27";"V012";"Vendor L_12";"Mumbai";4.92;"I0129";"Item_129";"Packaging";278;278;1992.29;"2024-11-04";"2024-10-27";0;1;0;0;553856.62;"2024-10-27";"Pending";"Consignment"
"PO00536";"2024-05-06";"V038";"Vendor L_38";"Pune";2.74;"I0147";"Item_147";"Spare Parts";483;483;1595.01;"2024-05-12";"2024-05-08";2;1;0;0;770389.83;"2024-05-10";"Disputed";"Spot"
"PO00537";"2025-06-17";"V028";"Vendor B_28";"Mumbai";3.79;"I0004";"Item_4";"Finished Goods";268;243;1787.6;"2025-06-27";"2025-07-03";16;0;0;0;434386.8;"2025-07-05";"Posted";"Regular"
"PO00538";"2023-10-01";"V049";"Vendor W_49";"Delhi";3.87;"I0042";"Item_42";"Electronics";147;147;1289.47;"2023-10-16";"2023-10-19";18;0;0;0;189552.09;"2023-10-19";"Disputed";"Spot"
"PO00539";"2023-07-28";"V049";"Vendor W_49";"Delhi";3.87;"I0139";"Item_139";"Finished Goods";17;17;936.52;"2023-08-06";"2023-08-04";7;1;0;0;15920.84;"2023-08-06";"Disputed";"Consignment"
"PO00540";"2024-07-29";"V015";"Vendor O_15";"Hyderabad";2.95;"I0191";"Item_191";"Raw Material";332;332;1795.68;"2024-08-18";"2024-08-16";18;1;0;0;596165.76;"2024-08-18";"Pending";"Consignment"
"PO00541";"2024-11-11";"V004";"Vendor D_4";"Hyderabad";4.0;"I0098";"Item_98";"Chemicals";199;199;1056.14;"2024-11-16";"2024-11-23";12;0;0;0;210171.86;"2024-11-25";"Pending";"Consignment"
"PO00542";"2023-02-25";"V001";"Vendor A_1";"Delhi";3.44;"I0191";"Item_191";"Raw Material";129;129;2074.24;"2023-03-11";"2023-03-11";14;1;0;0;267576.96;"2023-03-12";"Posted";"Consignment"
"PO00543";"2024-12-22";"V046";"Vendor T_46";"Ahmedabad";4.16;"I0166";"Item_166";"Finished Goods";189;189;501.53;"2025-01-03";"2024-12-29";7;1;0;0;94789.17;"2024-12-31";"Posted";"Consignment"
